b_858001	Papio_hamadryas,Leontopithecus_rosalia,Leontopithecus_chrysomelas	Propithecus_coquereli,Nycticebus_coucang,Galago_moholi
b_858002	Cercopithecus_neglectus,Lemur_catta,Macaca_fascicularis	Saimiri_sciureus,Sapajus_apella,Alouatta_caraya
b_858003	Hylobates_lar,Leontopithecus_rosalia,Sapajus_apella	Galago_senegalensis,Nycticebus_coucang,Macaca_fuscata
b_858004	Saimiri_sciureus,Theropithecus_gelada,Trachypithecus_francoisi	Saguinus_imperator,Varecia_variegata,Varecia_rubra
b_858005	Eulemur_macaco,Sapajus_apella,Propithecus_coquereli	Saimiri_sciureus,Papio_hamadryas,Pan_troglodytes
b_858006	Galago_senegalensis,Nycticebus_pygmaeus,Callithrix_geoffroyi	Saguinus_midas,Varecia_variegata,Varecia_rubra
b_858007	Hylobates_lar,Macaca_fascicularis,Microcebus_murinus	Mico_argentatus,Callimico_goeldii,Saguinus_oedipus
b_858008	Saguinus_midas,Alouatta_caraya,Mico_argentatus	Varecia_rubra,Nycticebus_pygmaeus,Nycticebus_coucang
b_858009	Trachypithecus_cristatus,Colobus_guereza,Trachypithecus_francoisi	Callithrix_jacchus,Mandrillus_sphinx,Mico_argentatus
b_858010	Varecia_rubra,Saimiri_sciureus,Sapajus_apella	Nycticebus_coucang,Gorilla_gorilla,Mandrillus_sphinx
b_858011	Macaca_fascicularis,Mandrillus_sphinx,Alouatta_caraya	Nycticebus_pygmaeus,Leontopithecus_rosalia,Propithecus_coquereli
b_858012	Nycticebus_pygmaeus,Saimiri_sciureus,Galago_moholi	Leontopithecus_rosalia,Macaca_nigra,Callithrix_geoffroyi
b_858013	Eulemur_macaco,Sapajus_apella,Varecia_variegata	Trachypithecus_cristatus,Callimico_goeldii,Saimiri_sciureus
b_858014	Propithecus_coquereli,Varecia_rubra,Pan_troglodytes	Macaca_nigra,Colobus_guereza,Leontopithecus_chrysomelas
b_858015	Mandrillus_sphinx,Eulemur_macaco,Propithecus_coquereli	Callithrix_geoffroyi,Nycticebus_coucang,Saguinus_imperator
